doc_id,origin,title,normalized_title,source_url,source_slug,fallback_slug,canonical_slug,section_or_category,local_path
new:developer/schema/elements/woocommerce-products-filter,preview,Products Filter Schema,products filter schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-products-filter/,woocommerce-products-filter,woocommerce-products-filter,woocommerce-products-filter,developer/schema,
new:developer/schema/elements/woocommerce-products-orderby,preview,Products Orderby Schema,products orderby schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-products-orderby/,woocommerce-products-orderby,woocommerce-products-orderby,woocommerce-products-orderby,developer/schema,
new:developer/schema/elements/woocommerce-products-pagination,preview,Products Pagination Schema,products pagination schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-products-pagination/,woocommerce-products-pagination,woocommerce-products-pagination,woocommerce-products-pagination,developer/schema,
new:developer/schema/elements/woocommerce-products-total-results,preview,Products Total Results Schema,products total results schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-products-total-results/,woocommerce-products-total-results,woocommerce-products-total-results,woocommerce-products-total-results,developer/schema,
new:developer/schema/elements/woocommerce-products,preview,Products Schema,products schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-products/,woocommerce-products,woocommerce-products,woocommerce-products,developer/schema,
new:developer/schema/elements/woocommerce-template-hook,preview,WooCommerce Template Hook Schema,woocommerce template hook schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/woocommerce-template-hook/,woocommerce-template-hook,woocommerce-template-hook,woocommerce-template-hook,developer/schema,
new:developer/schema/elements/wordpress,preview,WordPress Schema,wordpress schema,https://academy-preview.bricksbuilder.io/developer/schema/elements/wordpress/,wordpress,wordpress,wordpress,developer/schema,
new:developer/schema/general/content-area,preview,Content Area Schema,content area schema,https://academy-preview.bricksbuilder.io/developer/schema/general/content-area/,content-area,content-area,content-area,developer/schema,
new:developer/schema/global/breakpoints,preview,Breakpoints Schema,breakpoints schema,https://academy-preview.bricksbuilder.io/developer/schema/global/breakpoints/,breakpoints,breakpoints,breakpoints,developer/schema,
new:developer/schema/global/color-palettes,preview,Color Palettes Schema,color palettes schema,https://academy-preview.bricksbuilder.io/developer/schema/global/color-palettes/,color-palettes,color-palettes,color-palettes,developer/schema,
new:developer/schema/global/components,preview,Components Schema,components schema,https://academy-preview.bricksbuilder.io/developer/schema/global/components/,components,components,components,developer/schema,
new:developer/schema/global/global-classes,preview,Global Classes Schema,global classes schema,https://academy-preview.bricksbuilder.io/developer/schema/global/global-classes/,global-classes,global-classes,global-classes,developer/schema,
new:developer/schema/global/global-variables,preview,Global Variables Schema,global variables schema,https://academy-preview.bricksbuilder.io/developer/schema/global/global-variables/,global-variables,global-variables,global-variables,developer/schema,
new:developer/schema/global/pseudo-classes,preview,Pseudo-Classes Schema,pseudo classes schema,https://academy-preview.bricksbuilder.io/developer/schema/global/pseudo-classes/,pseudo-classes,pseudo-classes,pseudo-classes,developer/schema,
new:developer/schema/global/theme-styles,preview,Theme Styles Schema,theme styles schema,https://academy-preview.bricksbuilder.io/developer/schema/global/theme-styles/,theme-styles,theme-styles,theme-styles,developer/schema,
new:developer/schema/settings/page,preview,Page Settings Schema,page settings schema,https://academy-preview.bricksbuilder.io/developer/schema/settings/page/,page,page,page,developer/schema,
new:developer/schema/settings/template,preview,Template Settings Schema,template settings schema,https://academy-preview.bricksbuilder.io/developer/schema/settings/template/,template,template,template,developer/schema,
new:getting-started,preview,Welcome,welcome,https://academy-preview.bricksbuilder.io/getting-started/,getting-started,getting-started,getting-started,getting-started,
new:getting-started/blog-post-template,preview,Blog post template,blog post template,https://academy-preview.bricksbuilder.io/getting-started/blog-post-template/,blog-post-template,blog-post-template,blog-post-template,getting-started/blog-post-template,
new:getting-started/building-your-first-page,preview,Start your first page,start your first page,https://academy-preview.bricksbuilder.io/getting-started/building-your-first-page/,building-your-first-page,building-your-first-page,building-your-first-page,getting-started/building-your-first-page,
new:getting-started/global-classes,preview,Global classes,global classes,https://academy-preview.bricksbuilder.io/getting-started/global-classes/,global-classes,global-classes,global-classes,getting-started/global-classes,
new:getting-started/header-template,preview,Building a header template,building a header template,https://academy-preview.bricksbuilder.io/getting-started/header-template/,header-template,header-template,header-template,getting-started/header-template,
new:getting-started/installation-setup,preview,Installation and setup,installation and setup,https://academy-preview.bricksbuilder.io/getting-started/installation-setup/,installation-setup,installation-setup,installation-setup,getting-started/installation-setup,
new:getting-started/interface-tour,preview,Interface tour,interface tour,https://academy-preview.bricksbuilder.io/getting-started/interface-tour/,interface-tour,interface-tour,interface-tour,getting-started/interface-tour,
new:getting-started/next-steps,preview,Next steps,next steps,https://academy-preview.bricksbuilder.io/getting-started/next-steps/,next-steps,next-steps,next-steps,getting-started/next-steps,
new:getting-started/query-loops-dynamic-data,preview,Query loops and dynamic data,query loops and dynamic data,https://academy-preview.bricksbuilder.io/getting-started/query-loops-dynamic-data/,query-loops-dynamic-data,query-loops-dynamic-data,query-loops-dynamic-data,getting-started/query-loops-dynamic-data,
new:getting-started/responsive-basics,preview,Responsive basics,responsive basics,https://academy-preview.bricksbuilder.io/getting-started/responsive-basics/,responsive-basics,responsive-basics,responsive-basics,getting-started/responsive-basics,
new:getting-started/settings-defaults,preview,Settings and defaults,settings and defaults,https://academy-preview.bricksbuilder.io/getting-started/settings-defaults/,settings-defaults,settings-defaults,settings-defaults,getting-started/settings-defaults,
new:getting-started/templates-intro,preview,An intro to templates,an intro to templates,https://academy-preview.bricksbuilder.io/getting-started/templates-intro/,templates-intro,templates-intro,templates-intro,getting-started/templates-intro,
new:getting-started/theme-styles,preview,Theme styles,theme styles,https://academy-preview.bricksbuilder.io/getting-started/theme-styles/,theme-styles,theme-styles,theme-styles,getting-started/theme-styles,
new:integrations/gutenberg,preview,Gutenberg,gutenberg,https://academy-preview.bricksbuilder.io/integrations/gutenberg/,gutenberg,gutenberg,gutenberg,integrations/gutenberg,
new:integrations/gutenberg/components-as-blocks,preview,Bricks components as blocks,bricks components as blocks,https://academy-preview.bricksbuilder.io/integrations/gutenberg/components-as-blocks/,components-as-blocks,components-as-blocks,components-as-blocks,integrations/gutenberg,
new:integrations/how-to-set-up-your-google-maps-api-key,preview,How to set up your Google Maps API key,how to set up your google maps api key,https://academy-preview.bricksbuilder.io/integrations/how-to-set-up-your-google-maps-api-key/,how-to-set-up-your-google-maps-api-key,how-to-set-up-your-google-maps-api-key,how-to-set-up-your-google-maps-api-key,integrations/how-to-set-up-your-google-maps-api-key,
new:integrations/how-to-use-wpml-with-bricks,preview,How to use WPML with Bricks,how to use wpml with bricks,https://academy-preview.bricksbuilder.io/integrations/how-to-use-wpml-with-bricks/,how-to-use-wpml-with-bricks,how-to-use-wpml-with-bricks,how-to-use-wpml-with-bricks,integrations/how-to-use-wpml-with-bricks,
new:integrations/instagram-access-token,preview,How to get your Instagram Access Token,how to get your instagram access token,https://academy-preview.bricksbuilder.io/integrations/instagram-access-token/,instagram-access-token,instagram-access-token,instagram-access-token,integrations/instagram-access-token,
new:integrations/map-leaflet,preview,Map (Leaflet),map leaflet,https://academy-preview.bricksbuilder.io/integrations/map-leaflet/,map-leaflet,map-leaflet,map-leaflet,integrations/map-leaflet,
new:integrations/polylang,preview,How to use Polylang with Bricks,how to use polylang with bricks,https://academy-preview.bricksbuilder.io/integrations/polylang/,polylang,polylang,polylang,integrations/polylang,
new:integrations/unsplash,preview,Unsplash Integration,unsplash integration,https://academy-preview.bricksbuilder.io/integrations/unsplash/,unsplash,unsplash,unsplash,integrations/unsplash,
new:integrations/woocommerce/cart,preview,Cart (WooCommerce),cart woocommerce,https://academy-preview.bricksbuilder.io/integrations/woocommerce/cart/,cart,cart,cart,integrations/woocommerce,
new:integrations/woocommerce/checkout,preview,Checkout (WooCommerce),checkout woocommerce,https://academy-preview.bricksbuilder.io/integrations/woocommerce/checkout/,checkout,checkout,checkout,integrations/woocommerce,
new:integrations/woocommerce/creating-dynamic-woocommerce-archive-pages,preview,Creating dynamic WooCommerce archive pages,creating dynamic woocommerce archive pages,https://academy-preview.bricksbuilder.io/integrations/woocommerce/creating-dynamic-woocommerce-archive-pages/,creating-dynamic-woocommerce-archive-pages,creating-dynamic-woocommerce-archive-pages,creating-dynamic-woocommerce-archive-pages,integrations/woocommerce,
